CO_CNES;CO_IBGE;NO_FANTASIA;ESTADO;MUNICIPIO;CO_CEP;NO_BAIRRO;NO_LOGRADOURO;NU_ENDERECO;NO_COMPLEMENTO;NU_LATITUDE;NU_LONGITUDE
3779718;2607901;USF DOIS CARNEIROS BAIXO;PE;JABOATAO DOS GUARARAPES;54280730;DOIS CARNEIROS BAIXO;RUA VICENTE OLEGARIO;S/N;CASA;-8.114187;-34.96735
5459389;2610608;UNIDADE DE SAUDE E FISIOTERAPIA GERAL DE PAUDALHO;PE;PAUDALHO;55825000;SANTA TEREZA;RUA SR ABEL VENTURA;S/N;;-7.968358;-35.89342
5397863;2704302;CONSULTORIO MEDICO BENIGNA FORTES CAVALCANTI DE MACEDO;AL;MACEIO;57035060;PONTA VERDE;PREFEITO ABDON ARROXELAS;863;;-9.655796310133587;-35.7039999961853
2719347;2702603;CENTRO DE SAUDE E PRONTO ATEND 24 HORAS DE FEIRA GRANDE;AL;FEIRA GRANDE;57340000;CENTRO;RUA FREITAS CAVALCANTE;S/N;;-9.9;-36.678
2719657;2702702;CENTRO DE SAUDE I DE FELIZ DESERTO;AL;FELIZ DESERTO;57220000;CENTRO;PRACA DOMINGOS MENDES;178;;-10.292403724766285;-36.30632758140564
2007169;2703205;ESF 09 CENTRO DE SAUDE DE ALAGOINHAS IGREJA NOVA;AL;IGREJA NOVA;57280000;ZONA RURAL;POVOADO ALAGOINHAS;S/N;;-10.125;-36.662
2720507;2703205;POSTO DE SAUDE DE FAZENDA NOVA IGREJA NOVA;AL;IGREJA NOVA;57280000;ZONA RURAL;POVOADO FAZENDA NOVA;S/N;;-10.125;-36.662
2720957;2703205;ESF 07 CENTRO DE SAUDE JENIPAPO;AL;IGREJA NOVA;57280000;ZONA RURAL;POVOADO JENIPAPO;S/N;;-10.125;-36.662
4020286;2703205;ESF 05 CENTRO DE SAUDE DOMETILA G RAPOSO;AL;IGREJA NOVA;57280000;CENTRO;PRACA FREI CLEMENTE SAGAN;22;;-10.1289886;-36.6564277
2007606;2703304;CENTRO DE SAUDE DRDENISSON DE MENEZES;AL;INHAPI;57545000;CENTRO;RUA MUNIZ FALCAO;S/N;;-9.219794908860331;-37.75121212005615
2007916;2703502;CENTRO DE SAUDE JOSE MOREIRA DA SILVA;AL;JACUIPE;57960000;CENTRO;RUA NOSSA SENHORA DAS GRACAS;001;;-8.842;-35.46
2009269;2703809;POSTO DE SAUDE DA FAMILIA CACIMBAS;AL;JOAQUIM GOMES;57980000;LOTEAMENTO DR CARLO;RUA AMARO GOMES FRAGOSO;60;CACIMBAS;-9.133;-35.748
2721295;2703809;POSTO DE SAUDE SITIO CANTO;AL;JOAQUIM GOMES;57980000;ZONA RURAL;SITIO CANTO;S/N;;-9.133;-35.748
2011085;2703908;UNIDADE BASICA DE SAUDE ANTONIO JOSE DE VERCOSA;AL;JUNDIA;57965000;ZONA RURAL;LOTEAMENTO MARIA DE LOURDES RUFINO;S/N;;-8.935;-35.574
2720442;2704005;POSTO DE SAUDE COROA DE AREIA;AL;JUNQUEIRO;57270000;ZONA RURAL;POVOADO COROA DE AREIA;S/N;;-9.925;-36.476
2721163;2704005;UNIDADE BASICADE SAUDE DA FAMILIA RIACHAO;AL;JUNQUEIRO;57270000;NAO CONSTA;POVOADO RIACAHO;S/N;;-9.925;-36.476
3783898;2704302;CONSULTORIO MEDICO DRA ANNE CHRISTINE V CORDEIRO;AL;MACEIO;57035380;PONTA VERDE;RUA PREFEITO ABDON ARROXELAS;863;SALA 14;-9.6557971;-35.7039931
5479894;2704302;CONSULTORIO MEDICO EUDES DA ROCHA CAVALCANTI;AL;MACEIO;57020000;CENTRO;RUA PEDRO MONTEIRO;167;;-9.4677431;-35.5487671
2720469;2704104;UNIDADE BASICA DE SAUDE JOAO PEREIRA MACHADO;AL;LAGOA DA CANOA;57330000;ZONA RURAL;POVOADO ANTUNICA;S/N;;-9.83;-36.738
2722097;2704104;UNIDADE BASICA DE SAUDE AURELINO RODRIGUES DE PAULA;AL;LAGOA DA CANOA;57330000;ZONA RURAL;POVOADO MATA LIMPA;S/N;;-9.83;-36.738
3015408;2700300;UNIDADE DE EMERGENCIA DR DANIEL HOULY;AL;ARAPIRACA;57315745;SENADOR ARNON DE MEL;AL 220 KM 5;S/N;;-9.7638729;-36.4307113
2003988;2700607;POSTO SAUDE JOAO BATISTA;AL;BARRA DE SAO MIGUEL;57180000;LOTEAMENTO BARRA MAR;RUA DO JENIPAPO;S/N;;-9.839275364426308;-35.90574502944946
2011093;2700706;CENTRO DE SAUDE MUNICIPAL DR ITAMAR CIRYNO;AL;BATALHA;57420000;CENTRO;AVPAULO DANTAS;S/N;;-9.678;-37.125
5446503;2705507;CENTRO DE DIAGNOSTICO DE MURICI;AL;MURICI;57820000;CAMPO GRANDE;AVENIDA JOSE MARQUES LUZ;S/N;;-9.31544874334448;-35.9412682056427
5491274;2704302;CONSULTORIO ODONTOLOGICO MARIA LUCIA BEZERRA FEITOSA;AL;MACEIO;57030000;PAJUCARA;RUA JANGADEIROS ALAGOANO;1481;SL 102;-9.6654399;-35.7125061956744
2345854;2604106;UBS MORRO CENTENARIO;PE;CARUARU;55008470;CENTENARIO;RUA DA SE;45;;-8.283415809911443;-35.97825050354004
2345722;2604106;UBS PADRE INACIO;PE;CARUARU;55036445;SOL POENTE;RUA ALCIONE DE ALBURQUERQUE;11;;-8.280549234363002;-35.99571704864502
2345900;2604106;UBS RAFAEL;PE;CARUARU;55008000;VILA RAFAEL;RUA ERNESTO BRANCO;122;ZONA RURAL;-8.18099184558896;-35.969882011413574
2345730;2604106;UBS SALGADO I E II;PE;CARUARU;55020360;SALGADO;RUA MARTINS FRANCISCO;S/N;;-8.280782807966643;-35.958638191223145
2345692;2604106;UBS XICURU;PE;CARUARU;55008000;VILA XICURU;VILA SAO JOAO DE XICURU;S/N;ZONA RURAL;-8.251924803054608;-36.01696014404297
2682559;2604106;UBS SALGADO III;PE;CARUARU;55019155;SALGADO;RUA SENADOR NILO COELHO;127;;-8.265451592190514;-35.95670700073242
2682443;2604106;UBS SERRA VELHA;PE;CARUARU;55008000;VILA SERRA VELHA;SITIO SERRA VELHA;S/N;ZONA RURAL;-8.245256796180866;-35.91280460357666
2714442;2613008;USF DA RUA NOVA;PE;SAO BENTO DO UNA;55370000;CENTRO;RUA NOVA;S/N;;-8.519719002924456;-36.43362522125244
5671531;2704302;CONSULTORIO ODONTOLOGICO GIULIANA MAFRA BARBOSA BITTENCOUT;AL;MACEIO;57035000;PONTA VERDE;RUA ENGENHEIRO MARIO DE GUSMAO;507;SALA 117;-9.6624678;-35.7004692
2631261;2613305;POSTO DE SAUDE DE PACAS PS MARIA TEREZA DE MENEZES;PE;SAO JOAQUIM DO MONTE;55670000;RURAL;SITIO PACAS;S/N;;-8.432;-35.804
2630869;2613107;PSF V SANTA LUZIA;PE;SAO CAITANO;55130000;SANTA LUZIA;VILA SANTA LUZIA;S/N;;-8.316050829551187;-36.16594076156616
2630893;2613107;PSF VII ABRIGO;PE;SAO CAITANO;55130000;CABUGAR;RUA MANOEL RODRIGUES MORAIS;S/N;;-8.324692179167688;-36.14898920059204
2631245;2613305;USF DE FORMIGUEIRO;PE;SAO JOAQUIM DO MONTE;55670000;RURAL;SITIO FORMIGUEIRO;S/N;;-8.432;-35.804
2631334;2613305;MARIA GEISIANE CARVALHO DE SOUZA;PE;SAO JOAQUIM DO MONTE;55670000;CENTRO;RUA NECO GAMELEIRA;29;;-8.432;-35.804
2703416;2613503;POSTO DE SAUDE MARIOLA;PE;SAO JOSE DO BELMONTE;56950000;ZONA RURAL;SITIO MARIOLA;S/N;;-7.8187420018504055;-38.834052085876465
2714698;2613503;UNIDADE DE SAUDE DA FAMILIA ADELMO ALVES TERTO;PE;SAO JOSE DO BELMONTE;56950000;VILA DELMIRO;RUA SAO PAULO;S/N;;-7.868291890955875;-38.76502275466919
2351870;2613602;CENTRO DA MULHER E DA CRIANCA;PE;SAO JOSE DO EGITO;56700000;PAJEU;RUA JOAO MARIANO VALDARES;58;;-7.468825928235168;-37.276965379714966
2010879;2702801;2010879 USF 01 C S DOLORES JATOBA;AL;FLEXEIRAS;57995000;ZONA RURAL;USINA PEIXE;S/N;;-9.273;-35.715
2010909;2702801;2010909 USF 02 AMARO CLAUDINO DOS SANTOS;AL;FLEXEIRAS;57995000;ZONA RURAL;FAZENDA POCO VERDE;S/N;;-9.273038561096115;-35.72627305984497
2010895;2702801;2010895 USF 03 DR ARNALDO CAVALCANTE MAGALHAES;AL;FLEXEIRAS;57995000;CENTRO;RUA EM PROJETO;S/N;;-9.2761516038892;-35.726423263549805
2720191;2703700;POSTO DE SAUDE ACAMPAMENTO;AL;JARAMATAIA;57425000;CENTRO;POVOADO ACAMPAMENTO;S/N;;-9.659;-37.002
2720345;2703700;POSTO DE SAUDE CAMPO ALEGRE;AL;JARAMATAIA;57425000;CENTRO;POVOADO CAMPO ALEGRE;S/N;;-9.659;-37.002
2721635;2703759;USF SINIMBU II;AL;JEQUIA DA PRAIA;57255000;ZONA RURAL;USINA SINIMBU;S/N;;-9.878216724101112;-36.14776611328125
2720604;2703700;POSTO DE SAUDE DO ALTAO;AL;JARAMATAIA;57425000;CENTRO;POVOADO ALTAO;S/N;;-9.659;-37.002
2721597;2703759;UBS SALOMAO BARBOSA DA SILVA;AL;JEQUIA DA PRAIA;57255000;ZONA RURAL;POVOADO FRANCA;S/N;;-9.959213496904313;-36.07378005981445
2721619;2703759;USF FUNDACAO;AL;JEQUIA DA PRAIA;57255000;CENTRO;RUA SANTA CRUZ;S/N;;-10.009636103006308;-36.02571487426758
2009102;2703809;SECRETARIA MUNICIPAL DE SAUDE DE JOAQUIM GOMES;AL;JOAQUIM GOMES;57980000;ASPLANA;RUA JOAO ESTEVAO LINS;S/N;AUTO POSTO VOLANTE;-9.133;-35.748
2632861;2608800;USF RACHEL FRANCA BAIRRO NOVO;PE;LAJEDO;55385000;PADRE CICERO;RUA IRINEA VELOSO;42;;-8.657438835994515;-36.31453514099121
2632918;2608800;USF DR JOSE ALBERTO DE FREITAS SALGADO CLINICA DO POVO;PE;LAJEDO;55385000;CENTRO;RUA JOSE DUARTE RIBEIRO;162;;-8.660026835405176;-36.327667236328125
2350521;2608909;UNIDADE DE SAUDE DA FAMILIA MANOEL DE AQUINO ALBUQUERQUE;PE;LIMOEIRO;55700000;ZONA RURAL;SITIO RIBEIRO DO MEL;S/N;;-7.925614422980302;-35.50987243652344
2350564;2608909;POSTO DE SAUDE JOAO DE MOURA CAVALCANTE;PE;LIMOEIRO;55700000;ZONA RURAL;SITIO LAGOA VERMELHA;S/N;;-7.789574748979376;-35.379581451416016
2350580;2608909;SECRETARIA MUNICIPAL DE SAUDE DE LIMOEIRO;PE;LIMOEIRO;55700000;CENTRO;AVENIDA SEVERINO PINHEIRO;171;;-7.875858835479149;-35.44856786727905
2351528;2608909;SINDICATO DOS TRABALHADORES RURAIS DE LIMOEIRO;PE;LIMOEIRO;55700000;CENTRO;RUA FREI ESTEVAO;00058;;-7.879769786332334;-35.457000732421875
2351587;2608909;POSTO DE SAUDE JOAO HERACLIO DUARTE;PE;LIMOEIRO;55700000;CENTRO;VILA PITOMBEIRA;S/N;;-7.822228330211601;-35.41339874267578
2429462;2600104;PSF SAO BRAS;PE;AFOGADOS DA INGAZEIRA;56800000;SAO BRAS;RUA VALDECIR XAVIER DE MENEZES;S/N;BLOCO I;-7.760384203643835;-37.63808727264404
2427303;2607208;USF 02 NOSSA SENHORA DO O I;PE;IPOJUCA;55590000;NOSSA SENHORA DO O;1 TRAVESSA SAO MIGUEL;183;;-8.399;-35.064
2499827;2607208;USF 05 SERRAMBI;PE;IPOJUCA;55590000;PRAIA DE SERAMBI;VILA DOS PESCADORES;83;;-8.399;-35.064
2714620;2607208;USF 10 BAIRRO SAO MIGUEL;PE;IPOJUCA;55590000;SAO MIGUEL;RUA DE SAO MIGUEL;46;;-8.399;-35.064
2714663;2607208;USF 06 MARACAIPE;PE;IPOJUCA;55590000;MARACAIPE;LOTEAMENTO BAIA DE MARACAIPE;09;QUADRA H;-8.399;-35.064
2715090;2607208;UNIDADE DE VIGILANCIA SANITARIA DO IPOJUCA;PE;IPOJUCA;55590000;CENTRO;RODOVIA PE 60 KM 14;001;;-8.3919914;-35.0481684
2715643;2607307;SECRETARIA MUNICIPAL DE SAUDE DE IPUBI;PE;IPUBI;56260000;CENTRO;RUA RAIMUNDA DARQUIRIA;S/N;;-7.652;-40.149
2347199;2607604;HOSPITAL ALZIRA FIGUEIREDO DE ANDRADE OLIVEIRA;PE;ILHA DE ITAMARACA;53900000;BAIXA VERDE;AV JOAO PESSOA GUERRA;536;;-7.752379304203548;-34.82548534870148
2630850;2613107;PSF II ALTO DO ROSARIO;PE;SAO CAITANO;55130000;CENTRO;RUA 15 DE NOVEMBRO;S/N;;-8.4174445;-36.1461557
2714094;2600054;USF INHAMA;PE;ABREU E LIMA;53580365;INHAMA;AVENIDA SAO JOAO BATISTA;S/N;AO LADO DA ESCOLA;-7.894091;-34.898464
2714191;2611903;PSF RUA DA LAMA;PE;RIO FORMOSO;55570000;CENTRO;LAMA;S/N;;-8.664;-35.159
2431904;2614204;PSF IBIRATINGA;PE;SIRINHAEM;55580000;CENTRO;RUA DO COMERCIO;S/N;;-8.5238183;-35.2576698
2714302;2614204;PSF CRISTO REDENTOR;PE;SIRINHAEM;55580000;CENTRO;RUA MARQUES DE OLINDA;S/N;;-8.5939828;-35.1132505
2714345;2614204;PSF SANTO AMARO;PE;SIRINHAEM;55580000;SANTO AMARO;R JAXS PERES;S/N;;-8.591;-35.116
2356384;2611507;UNIDADE DE SAUDE DA FAMILIA NARCISO ALVES DA SILVA;PE;QUIPAPA;55415000;CENTRO;RUA 13 DE MAIO;S/N;;-8.824579;-36.013139
2713535;2611507;UNIDADE DE SAUDE DA FAMILIA VALDENISSO SALUSTIANO DA SILVA;PE;QUIPAPA;55415000;ZONA RURAL;RUA DA IGREJA;001;DISTRITO;-8.843646;-36.11457
2427478;2604007;UBS BAIRRO NOVO;PE;CARPINA;55819421;BAIRRO NOVO;AVENIDA JAIME COUTINHO;S/N;;-7.845568972422613;-35.23817539215088
3536815;2701704;CAPS DR JOAO TOLEDO ESPACO NOVA VIDA;AL;CAPELA;57780000;CENTRO;AVENIDA GERCINO MOREIRA;S/N;;-9.407742278118556;-36.073265075683594
2825457;2616407;ORIOM LABORATORIO DE ANALISES CLINICAS;PE;VITORIA DE SANTO ANTAO;55602100;CENTRO;IMPERIAL;10;;-8.1170732;-35.2931654
2635666;2613602;ESF RIACHO DO MEIO I;PE;SAO JOSE DO EGITO;56700000;RURAL;DISTRITO DE RIACHO DO MEIO;100;;-7.479;-37.274
2003724;2706703;USF BAIRRO VITORIA;AL;PENEDO;57200000;SENHOR DO BONFIM;LOTEAMENTO VITORIA;S/N;;-10.29;-36.586
2003767;2706703;USF DE PALMEIRA ALTA;AL;PENEDO;57200000;PALMEIRA ALTA;POVOADO PALMEIRA ALTA;S/N;;-10.29;-36.586
2006413;2704302;CASA DE SAUDE E CLINICA DE REPOUSO ULYSSES PERNAMBUCANO;AL;MACEIO;57017515;MUTANJE;AV MAJOR CICERO DE GOES MONTEIRO;2401;;-9.665992231812757;-35.734899044036865
2631830;2610301;PSF DO AZEVEM;PE;PARANATAMA;55355000;RURAL;POVOADO DE AZEVEM;S/N;;-8.921;-36.658
2354969;2607901;UBS DOM HELDER CAMARA;PE;JABOATAO DOS GUARARAPES;54430261;CANDEIAS;RUA JOAO FRAGOSO DE MEDEIROS;1699;;-8.195344049386723;-34.935083091259
2777517;2611606;SIAP;PE;RECIFE;50070470;ILHA DO LEITE;RUA ESTADO DE ISRAEL;262;SALA 602603;-8.0630313;-34.8951333
3021289;2611606;CENTRO HOSPITALAR ALBERT SABIN SA;PE;RECIFE;50070460;ILHA DO LEITE;RUA SENADOR JOSE HENRIQUE;141;;-8.065605957381699;-34.89519327878952
3719219;2706406;UNIDADE DE SAUDE DA FAMILIA PSF I;AL;PAO DE ACUCAR;57400000;CENTRO;AV MANOELITO BEZERRA LIMA;850;AVENIDA;-9.748056003222018;-37.436363697052
2631806;2610301;PSF ALTO DA SERRA;PE;PARANATAMA;55355000;RURAL;POVOADO DE CAMPO SUJO;S/N;;-8.916192209411815;-36.710944175720215
3403726;2604106;MARIA CRISTINA GONCALVES DE ARRUDA;PE;CARUARU;55012310;MAURCIO DE NASSAU;RUA DEP SOUTO FILHO;69;SLA 104;-8.281324273514816;-35.97023606300354
3665372;2607802;PSF CENTRO;PE;ITAQUITINGA;55950000;CENTRO;RUA DA PATRIA;S/N;;-7.668;-35.102
3665410;2607802;PSF CHA DO FOGO;PE;ITAQUITINGA;55950000;CHA DE FOGO;RUA BIBIANA GOMES;S/N;;-7.668;-35.102
3665445;2607802;PSF CHA DE SAPE;PE;ITAQUITINGA;55950000;CENTRO;AV TEOLIFO DO REGO;S/N;;-7.668504772542135;-35.101661682128906
3665984;2615300;SEMOC;PE;TIMBAUBA;55870000;MOCOZINHO;RUA DR GERALDO FERREIRA LIMA;102;;-7.505;-35.318
3648575;2604106;LUCIANA SAMPAIO BARBOSA VILACA;PE;CARUARU;55014410;MAURICIO DE NASSAU;RUA VISCONDE DE INHAUMA;1361;2 ANDAR 208;-8.2808967;-35.9726158
3682072;2604106;CONSULTORIO DE OFTALMOLOGIA;PE;CARUARU;55012700;MAURICIO DE NASSAU;RUA RODRIGUES DE ABREU;102;;-8.2735212;-35.9735054
3718506;2604106;CLINICA DE FISIOTERAPIA GERAL E RESPITRATORIA;PE;CARUARU;55012010;MAURICIO DE NASSAU;RUA VISCONDE DE INHAUMA;632;;-8.281032306890198;-35.97254008054733
2720167;2703809;PSF FELIZ DESERTO;AL;JOAQUIM GOMES;57980000;ZONA RURAL;FAZENDA FELIZ DESERTO;S/N;POSTO SANTA CECILIA;-9.133;-35.748
2004364;2702504;UNIDADE DE SAUDE DA FAMILIA PAI MANE;AL;DOIS RIACHOS;57560000;NAO CONSTA;POVOADO PAI MANE;S/N;;-9.854054;-37.015687
2004380;2702504;POLICLINICA SAO SEBASTIAO;AL;DOIS RIACHOS;57560000;NAO CONSTA;AV CENTRAL;S/N;;-9.388163;-37.090547
2003449;2702553;UNIDADE DE SAUDE DA FAMILIA IMPOEIRAS;AL;ESTRELA DE ALAGOAS;57625000;ZONA RURAL;POVOADO IMPOEIRAS;S/N;;-9.39;-36.76
2003465;2702553;UNIDADE DE SAUDE DA FAMILIA LAGOA DO EXU;AL;ESTRELA DE ALAGOAS;57625000;NAO CONSTA;POVOADO LAGOA DO EXU;S/N;;-9.39;-36.76
2004283;2702553;UNIDADE DE SAUDE DA FAMILIA CECI CUNHA;AL;ESTRELA DE ALAGOAS;57625000;ZONA RURAL;POVOADO LAGOA DA AREIA DOS MARIANOS;S/N;;-9.39;-36.76
2004291;2702553;POSTO DE SAUDE DE MATA BURRO;AL;ESTRELA DE ALAGOAS;57625000;ZONA RURAL;POVOADO MATA BURRO;S/N;;-9.39;-36.76
2011468;2702553;UNIDADE DE SAUDE DA FAMILIA DR ALVARO MACHADO;AL;ESTRELA DE ALAGOAS;57625000;ZONA RURAL;SERRA DO BERNADINO;S/N;;-9.39;-36.76
2719312;2702603;POLO DE SAUDE INDIGENA TINGUI BOTO;AL;FEIRA GRANDE;57340000;ZONA RURAL;UNIDADE DE SAUDE INDIGENA;S/N;;-9.9;-36.678
3713199;2601201;LUCIANA MIRANDA DE OLIVEIRA NOVAIS;PE;ARCOVERDE;56505480;CENTRO;AVENIDA CAPITAO ARLINDO PACHECO DE ALBUQUERQUE;132;;-8.4220983;-37.0567083
3665232;2608750;ESTRATEGIA DE SAUDE DA FAMILIA ESF 06;PE;LAGOA GRANDE;56395000;CHAFARIZ;RUA OZEAS RIBEIRO;S/N;;-8.999566488769567;-40.27689814567566
2636166;2613800;UNIDADE DE SAUDE DA FAMILIA DO SIRIJI;PE;SAO VICENTE FERRER;55860000;SIRIJI;PRACA JOSE NILO;S/N;;-7.591983676321457;-35.490978956222534
2349043;2610707;USF LOTEAMENTO CONCEICAO CHEGA MAIS;PE;PAULISTA;53431000;JANGA;RUA PORTUGAL;55;LOTEAMENTO CONCEICAO;-7.941744911031725;-34.8726224899292
2010313;2708600;UNIDADE BASICA DE SAUDE JOAO ZACARIAS VILA NOVA DE OLIVEIRA;AL;SAO MIGUEL DOS CAMPOS;57245124;FATIMA;RUA SANTO ANTONIO;S/N;;-9.792521701192829;-36.10259234905243
2010186;2708600;UNIDADE BASICA DE SAUDE ADAILTON BARBOSA DE CARVALHO;AL;SAO MIGUEL DOS CAMPOS;57240970;LOT VALDEMAR CAVALCA;QUADRA;S/N;ZONA URBANA;-9.791469;-36.095581
0001813;2611606;US 112 CS DR JOSE DUSTAN CARVALHO SOARES;PE;RECIFE;50731490;IPUTINGA;AV MAURICIO DE NASSAU;S/N;;-8.040333;-34.9277389
0000639;2611606;US 106 CS PROF JOAQUIM CAVALCANTE;PE;RECIFE;50721110;TORROES;ESTRADA DO FORTE DO ARRAIAL NOVO DO BOM JESUS;1350;;-8.0582801;-34.931204
0020559;2611606;CIAC;PE;RECIFE;52041080;ENCRUZILHADA;AVENIDA NORTE MIGUEL ARRAES DE ALENCAR;2535;SALA 1;-8.0219857;-34.9152066587492
3824535;2604106;ANA MARIA BARBOSA FERREIRA;PE;CARUARU;55022190;UNIVERSITARIO;RUA ARTHUR ANTONIO DA SILVA;625;SALA 304;-8.259888039592674;-35.96595525741577
3825779;2604106;CLINICA DRA TATIANA AMORA CRUZ;PE;CARUARU;55012640;MAURICIO DE NASSAU;AV PEDRO JORDAO;600;;-8.276535993530318;-35.97153425216675
2722259;2707909;SECRETARIA MUNICIPAL DE SAUDE DE SANTA L DO NORTE;AL;SANTA LUZIA DO NORTE;57130000;CENTRO;RUA ESTEVAO P DE BRITO;84;;-9.602781010909117;-35.82113742828369
2722372;2708402;UNIDADE MISTA ENIO RICARDO GOMES;AL;SAO JOSE DA TAPERA;57445000;CENTRO;RUA PROFESSOR AGRIPINO DE MELO;S/N;;-9.5626;-37.382
2009137;2708709;UNIDADE DE SAUDE DA FAMILIA DIVALDO SURUAGY;AL;SAO MIGUEL DOS MILAGRES;57940000;CENTRO;RUA VIGARIO BELO;S/N;;-9.2654517;-35.3742033
4020553;2708808;UNIDADE SAUDE DA FAMILIA LAGOA SECA;AL;SAO SEBASTIAO;57275000;ZONA RURAL;POVOADO LAGOA SECA;S/N;;-9.934;-36.554
2007622;2709152;POSTO DE SAUDE ALTO DO GARROTE;AL;TEOTONIO VILELA;57265000;CENTRO;POVOADO ALTO DO GARROTE;S/N;;-9.905;-36.353
3820130;2615102;PSF PRETA GOMES;PE;TEREZINHA;55305000;CENTRO;RUA CORONEL FRANCISCO MARTINS;01;;-9.0567121;-36.619407
3849856;2604007;UBS SENZALA I;PE;CARPINA;55813550;SENZALA I;AVENIDA PAULO PESSOA PETRIBU;30;;-7.850713090910204;-35.25104999542236
3849872;2604007;UBS CAJA I;PE;CARPINA;55813380;CAJA;AVENIDA GERCINA CARNEIRO;370;;-7.85285999756206;-35.261263847351074
3815811;2615706;LABORATORIO PRO ANALISE;PE;TRIUNFO;56870000;CENTRO;PRACA CAROLINO CAMPOS;72;CENTRO;-7.838;-38.102
5981433;2704302;CONS MEDICO TANIA MARIA JAPIASSU DE ALMEIDA;AL;MACEIO;57036510;JATIUCA;RUA DR JOSE AFONSO DE MELO;68;;-9.665992231812757;-35.73496341705322
9550739;2704302;MEDICOR;AL;MACEIO;57080000;SERRARIA;AV MENINO MARCELO;7380;;-9.6105786;-35.7196168
2631938;2607505;UNIDADE DE SAUDE DA FAMILIA JOSE MIGUEL DO AMARAL;PE;ITAIBA;56550000;CENTRO;RUA DO COMERCIO;S/N;POVOADO GIRAU;-8.948;-37.423
6421555;2704302;FISIO CLIN;AL;MACEIO;57084040;BENEDITO BENTES;RUA A 29 QD A 29;223;;-9.665971078768072;-35.73498487472534
2704196;2607505;UNIDADE DE SAUDE DA FAMILIA JOSE PEREIRA LOPES;PE;ITAIBA;56550000;CENTRO;POVOADO SALGADO;100;;-8.948;-37.423
2720523;2709202;POSTO DE SAUDE DE LAGOINHA;AL;TRAIPU;57370000;ZONA RURAL;POVOADO DE LAGOINHA;S/N;PREDIO;-9.971;-37.003
2721341;2709202;USF VILA SAO JOSE;AL;TRAIPU;57370000;ZONA RURAL;VILA SAO JOSE;S/N;CASA;-9.971;-37.003
2003481;2709400;UNIDADE BASICA DE SAUDE JOSE LOUREIRO DE ALBUQUERQUE;AL;VICOSA;57700000;ZONA RURAL;POVOADO CAMINHO DA ROCA;S/N;;-9.370884968861992;-36.25794053077698
2003511;2709400;POSTO DE SAUDE TANGIL;AL;VICOSA;57700000;ZONA RURAL;POVOADO DE TANGIL;S/N;;-9.414389301634431;-36.317152976989746
2011298;2709400;SECRETARIA MUNICIPAL DE SAUDE DE VICOSA;AL;VICOSA;57700000;CENTRO;RUA FREDERICO MAIA;S/N;;-9.3725545;-36.2449096
2003570;2709400;HOSPITAL MUNICIPAL DE VICOSA;AL;VICOSA;57700000;CENTRO;AV FIRMINO MAIA;44;;-9.37170006372915;-36.24539852142334
2721678;2707107;UBS DJALMA GONCALVES DOS ANJOS;AL;PIRANHAS;57460000;ENTRE MONTES;R MONSENHOR FERNANDES SAO VIEIRA;S/N;ZONA RURAL;-9.640044;-37.666212
2721279;2708808;POSTO DE SAUDE BREJINHO II;AL;SAO SEBASTIAO;57275000;ZONA RURAL;POV BREJINHO II;S/N;;-9.879507;-36.582698
2722488;2708808;UNIDADE SAUDE DA FAMILIA CANA BRAVA;AL;SAO SEBASTIAO;57275000;ZONA RURAL;POVOADO CANA BRAVA;0;;-9.934;-36.554
2008165;2708907;UNIDADE DE SAUDE DA FAMILIA IV PRIMAVERA;AL;SATUBA;57120000;PRIMAVERA;CONJUNTO LUIZ GONZAGA;S/N;;-9.563;-35.824
2008181;2708907;UNIDADE DE SAUDE DA FAMILIA RENASCER;AL;SATUBA;57120000;ZONA RURAL;CONJUNTO RENASCER;S/N;;-9.563;-35.824
2721147;2708956;UNIDADE BASICA DE SAUDE DA FAMILIA SANTO ANTONIO;AL;SENADOR RUI PALMEIRA;57515000;ZONA RURAL;SITIO RECANTO;S/N;;-9.350787;-37.536452
2008432;2706422;UNIDADE BASICA DE SAUDE DA SERRA DOS VITORIOS;AL;PARICONHA;57475000;ZONA RURAL;SERRA DOS VITORIOS;S/N;;-9.254;-38.006
2721449;2706448;PAM RAQUEL VASCO;AL;PARIPUEIRA;57935000;CENTRO;RUA CARLOS BORNES;420;;-9.467275146636672;-35.54970860481262
2722267;2706448;SECRETARIA MUNICIPAL DE SAUDE;AL;PARIPUEIRA;57935000;CENTRO;AV ANTONIO REINALDO;S/N;;-9.46277746707444;-35.54478406906128
2008327;2706505;UNIDADE BASICA DE SAUDE JOSE CARLOS SOUZA SILVER;AL;PASSO DE CAMARAGIBE;57930000;GAMELEIRA;RUA DO CEMITERIO;S/N;;-9.236307338364378;-35.487958788871765
2008343;2706505;UNIDADE BASICA DE SAUDE DE MARCINEIROS MARIA LUIZA L DURVAL;AL;PASSO DE CAMARAGIBE;57930000;POV DE MARCINEIRO;POVOADO DE MARCINEIRO;S/N;;-9.298619752805402;-35.400824546813965
5677084;2600054;SAMU 192 ABREU E LIMA USB 01;PE;ABREU E LIMA;53550080;CAETES VELHO;R TUPA;S/N;;-7.906622035095238;-34.91054356098175
5676053;2607604;SAMU ILHA DE ITAMARACA USB 01;PE;ILHA DE ITAMARACA;53900000;BAIXA VERDE;RUA SIZENANDO CORDEIRO GALVAO;80;;-7.752296915668458;-34.82522785663605
